1647396000000,2643.63000000,2735.00000000,2641.57000000,2691.14000000,74992.19910000,1647399599999,202873932.75739700,118102,41149.74660000,111249640.89205300,0
1647399600000,2691.14000000,2695.02000000,2605.76000000,2620.40000000,47379.70690000,1647403199999,125066585.54069700,72906,21630.48180000,57086564.14342700,0
1647403200000,2620.41000000,2629.00000000,2606.46000000,2618.92000000,14059.66760000,1647406799999,36806783.74375100,22978,5467.91450000,14315804.03266100,0
1647406800000,2618.92000000,2632.92000000,2611.96000000,2628.30000000,10609.00160000,1647410399999,27813166.76337200,17237,5058.77140000,13266043.11972100,0
1647410400000,2628.29000000,2648.24000000,2626.13000000,2646.56000000,10080.58850000,1647413999999,26590965.24649600,18876,5389.00710000,14211996.89525800,0
1647414000000,2646.55000000,2648.85000000,2634.81000000,2646.49000000,10334.63790000,1647417599999,27310246.92177900,19008,5179.84970000,13688247.01816000,0
1647417600000,2646.49000000,2685.02000000,2644.63000000,2675.17000000,27446.86410000,1647421199999,73212331.15635400,63177,13731.66190000,36626304.97905400,0
1647421200000,2675.18000000,2692.36000000,2669.98000000,2684.70000000,21173.65650000,1647424799999,56731880.80290700,36232,12189.76280000,32663003.95858800,0
1647424800000,2684.70000000,2695.88000000,2671.17000000,2675.39000000,17708.90780000,1647428399999,47513670.42596600,29512,8564.24740000,22982088.56410000,0
1647428400000,2675.39000000,2703.66000000,2670.67000000,2688.12000000,17221.48870000,1647431999999,46274956.17606800,31248,9102.25920000,24462709.96215800,0
1647432000000,2688.11000000,2697.98000000,2665.95000000,2670.55000000,13963.73350000,1647435599999,37419484.02898400,23361,6308.24790000,16906702.15497700,0
1647435600000,2670.54000000,2689.03000000,2662.05000000,2684.39000000,14620.52590000,1647439199999,39146476.45259100,28494,7831.44140000,20973574.96359400,0
1647439200000,2684.39000000,2718.00000000,2671.99000000,2711.24000000,53018.06930000,1647442799999,143232619.56290100,59844,24106.33950000,65095666.23847100,0
1647442800000,2711.25000000,2724.07000000,2698.62000000,2704.47000000,18320.09790000,1647446399999,49655463.39153000,30966,9344.72270000,25330663.04857800,0
1647446400000,2704.48000000,2723.28000000,2681.23000000,2691.03000000,30953.46820000,1647449999999,83584122.07751900,40483,14989.52980000,40475782.60298800,0
1647450000000,2691.02000000,2712.64000000,2673.74000000,2704.95000000,20539.88300000,1647453599999,55346647.91155700,31381,10586.87700000,28546657.85333800,0
1647453600000,2704.95000000,2716.27000000,2632.91000000,2676.37000000,96095.24490000,1647457199999,256444039.00382800,121699,45460.17850000,121332504.96349700,0
1647457200000,2676.37000000,2756.03000000,2670.00000000,2753.17000000,57846.82750000,1647460799999,157745417.05199400,88020,33184.89380000,90548933.59228400,0
1647460800000,2753.16000000,2788.00000000,2740.81000000,2772.81000000,40770.19380000,1647464399999,112974346.94837300,66964,23635.77490000,65496875.83383000,0
1647464400000,2772.82000000,2786.36000000,2756.66000000,2765.74000000,15855.80100000,1647467999999,43917156.66598800,36372,8405.70420000,23287510.43333700,0
1647468000000,2765.74000000,2770.69000000,2743.68000000,2746.93000000,10833.60390000,1647471599999,29836562.48976900,29685,5018.71110000,13822051.42832800,0
1647471600000,2746.93000000,2776.30000000,2742.88000000,2773.81000000,11708.47740000,1647475199999,32368110.37950700,22111,6789.12170000,18770193.28686100,0
1647475200000,2773.80000000,2782.58000000,2753.00000000,2767.85000000,13638.20830000,1647478799999,37729237.37043000,22037,6957.46930000,19247842.65345200,0
1647478800000,2767.85000000,2787.40000000,2752.64000000,2773.33000000,12266.54120000,1647482399999,33949317.08641900,22706,6977.45340000,19315882.58293200,0
1647482400000,2773.32000000,2781.29000000,2762.22000000,2775.25000000,10787.39270000,1647485999999,29878343.81637400,18726,4870.81960000,13492084.74414900,0
1647486000000,2775.25000000,2778.37000000,2764.61000000,2766.51000000,16536.13850000,1647489599999,45831322.38321800,19614,7374.21480000,20439663.99700300,0
1647489600000,2766.51000000,2774.40000000,2756.00000000,2773.10000000,11316.99460000,1647493199999,31280236.85597100,18904,5589.24360000,15450262.12971000,0
1647493200000,2773.10000000,2775.34000000,2756.61000000,2760.08000000,16179.91660000,1647496799999,44697498.00416600,21504,6585.69820000,18193710.57644900,0
1647496800000,2760.07000000,2766.37000000,2746.42000000,2752.61000000,14142.68790000,1647500399999,38990113.37095000,20311,6353.22460000,17518512.55008900,0
1647500400000,2752.60000000,2763.28000000,2748.42000000,2755.36000000,12305.50270000,1647503999999,33903499.37045300,19196,5833.26580000,16072390.64028100,0
1647504000000,2755.35000000,2772.65000000,2752.85000000,2769.17000000,11388.44800000,1647507599999,31480335.04973200,22173,6867.61110000,18985761.16601600,0
1647507600000,2769.17000000,2772.59000000,2762.42000000,2767.97000000,8603.91210000,1647511199999,23811823.77157300,18853,4604.27260000,12743439.18092100,0
1647511200000,2767.97000000,2776.32000000,2751.29000000,2771.18000000,19733.44250000,1647514799999,54514994.75690100,26366,9777.27730000,27017061.07978900,0
1647514800000,2771.17000000,2778.83000000,2764.10000000,2775.26000000,11159.10390000,1647518399999,30933229.39311300,21121,5228.14240000,14495133.76189800,0
1647518400000,2775.27000000,2818.67000000,2771.43000000,2806.52000000,38750.81560000,1647521999999,108396075.19888200,66336,22224.72870000,62166604.05108200,0
1647522000000,2806.51000000,2823.00000000,2798.60000000,2818.57000000,28306.64220000,1647525599999,79584930.09745900,39916,14488.28980000,40743921.35250500,0
1647525600000,2818.57000000,2836.00000000,2793.99000000,2799.94000000,39494.90010000,1647529199999,111243689.81467500,50277,22809.92510000,64285995.63952400,0
1647529200000,2799.93000000,2819.99000000,2794.55000000,2801.35000000,16399.78590000,1647532799999,46045123.99543500,24440,7788.81940000,21869196.22750000,0
1647532800000,2801.36000000,2814.68000000,2788.68000000,2795.74000000,15919.96090000,1647536399999,44611846.61881800,28397,7772.16900000,21780547.19498200,0
1647536400000,2795.73000000,2812.05000000,2774.17000000,2806.68000000,19098.98810000,1647539999999,53310888.68184100,32466,9287.64670000,25929171.41338900,0
1647540000000,2806.68000000,2817.09000000,2804.79000000,2813.38000000,11158.03270000,1647543599999,31357553.37368700,17556,4998.46420000,14049137.82079600,0
1647543600000,2813.38000000,2834.35000000,2807.56000000,2828.77000000,17532.45050000,1647547199999,49445496.10626900,25523,9648.62840000,27209757.07029100,0
1647547200000,2828.78000000,2829.00000000,2799.17000000,2806.74000000,12249.82350000,1647550799999,34420112.61795700,18593,4978.12380000,13990254.03119300,0
1647550800000,2806.73000000,2821.28000000,2801.63000000,2820.34000000,6883.69000000,1647554399999,19361853.41135300,14631,3501.32140000,9848520.26294400,0
1647554400000,2820.34000000,2822.89000000,2809.47000000,2819.31000000,7865.65200000,1647557999999,22152085.48546400,14531,4061.38640000,11437743.28163500,0
1647558000000,2819.31000000,2820.68000000,2809.54000000,2811.92000000,7593.51050000,1647561599999,21371692.40261700,13708,3441.12560000,9684613.94280500,0
1647561600000,2811.91000000,2813.54000000,2765.59000000,2775.07000000,35103.47660000,1647565199999,97978820.76635300,43167,17042.02970000,47589641.22217600,0
1647565200000,2775.07000000,2788.43000000,2767.81000000,2787.45000000,16682.13910000,1647568799999,46348611.59876500,22213,9050.53140000,25145326.21895400,0
1647568800000,2787.45000000,2788.91000000,2776.14000000,2782.42000000,11307.37790000,1647572399999,31466416.47532800,16997,5854.53730000,16292023.35927000,0
1647572400000,2782.42000000,2787.75000000,2770.60000000,2777.15000000,11454.83150000,1647575999999,31840960.30581600,17899,5463.52470000,15186683.97530000,0
1647576000000,2777.15000000,2782.50000000,2770.26000000,2779.96000000,11993.94080000,1647579599999,33318077.58999700,14475,5915.72990000,16435487.65025300,0
1647579600000,2779.97000000,2806.94000000,2779.96000000,2801.82000000,15751.82040000,1647583199999,44019591.40580800,22020,9140.51390000,25546378.43580800,0
1647583200000,2801.83000000,2810.11000000,2795.61000000,2799.70000000,14488.14060000,1647586799999,40608082.92664000,18619,8310.59500000,23295957.31460700,0
1647586800000,2799.69000000,2804.01000000,2790.00000000,2794.15000000,15876.22840000,1647590399999,44406127.39833600,28458,7314.76740000,20457512.79827100,0
1647590400000,2794.15000000,2814.99000000,2783.42000000,2800.83000000,20864.58100000,1647593999999,58427451.71053300,28046,11745.91600000,32895719.70070500,0
1647594000000,2800.83000000,2806.58000000,2793.61000000,2795.94000000,16219.24500000,1647597599999,45415221.06584900,20017,8299.33940000,23235292.40355900,0
1647597600000,2795.94000000,2812.96000000,2793.95000000,2795.60000000,16761.66640000,1647601199999,46999379.84264000,25929,8254.22500000,23142662.25842900,0
1647601200000,2795.60000000,2799.25000000,2779.75000000,2796.52000000,18770.05480000,1647604799999,52346859.46928300,24756,9300.53390000,25937559.89065100,0
1647604800000,2796.51000000,2822.71000000,2791.72000000,2805.32000000,26268.10770000,1647608399999,73766665.50970700,29217,13785.03370000,38715805.45852400,0
1647608400000,2805.32000000,2813.00000000,2788.73000000,2811.65000000,18737.75150000,1647611999999,52488967.98171600,24379,9083.14750000,25440936.37063800,0
1647612000000,2811.65000000,2859.48000000,2808.83000000,2844.49000000,49471.98700000,1647615599999,140322515.22160000,68031,29039.96710000,82383885.97295100,0
1647615600000,2844.49000000,2901.73000000,2842.43000000,2896.67000000,51692.25630000,1647619199999,148835275.60503500,83025,27737.71020000,79876993.85790100,0
1647619200000,2896.66000000,2925.32000000,2882.00000000,2922.72000000,40376.01720000,1647622799999,117159367.32933700,61483,21111.69900000,61269900.85733000,0
1647622800000,2922.72000000,2946.00000000,2915.03000000,2935.42000000,35795.26730000,1647626399999,105015104.03231400,55866,18650.49610000,54714997.67771100,0
1647626400000,2935.41000000,2939.82000000,2922.11000000,2932.39000000,23119.89040000,1647629999999,67777542.91122700,32560,10498.43930000,30770394.44264900,0
1647630000000,2932.38000000,2968.33000000,2931.59000000,2966.00000000,29751.27160000,1647633599999,87701486.06906700,40818,17651.80130000,52052844.44181400,0
1647633600000,2966.01000000,2984.00000000,2946.18000000,2947.59000000,30299.88880000,1647637199999,89861316.21868500,45923,17221.53230000,51088825.27847000,0
1647637200000,2947.58000000,2955.81000000,2940.27000000,2952.47000000,15822.53650000,1647640799999,46659723.17081600,25882,8563.97150000,25256343.92883800,0
1647640800000,2952.47000000,2961.19000000,2930.63000000,2931.69000000,16809.36540000,1647644399999,49507168.38799200,25475,8748.77700000,25772622.95239700,0
1647644400000,2931.68000000,2949.70000000,2931.23000000,2938.92000000,13117.95440000,1647647999999,38617232.76850600,19519,7477.50770000,22011905.16009300,0
1647648000000,2938.84000000,2980.00000000,2937.28000000,2966.13000000,18208.39040000,1647651599999,53912851.19163200,28827,9822.26220000,29076101.17651300,0
1647651600000,2966.14000000,2967.56000000,2953.67000000,2955.89000000,11795.82840000,1647655199999,34921725.77287200,20511,6901.96370000,20434842.65471800,0
1647655200000,2955.90000000,2957.47000000,2944.00000000,2951.99000000,9640.31250000,1647658799999,28445256.28146600,16872,4212.64370000,12429514.32912200,0
1647658800000,2952.00000000,2958.17000000,2928.55000000,2947.85000000,15942.37280000,1647662399999,46911658.89562900,26228,7721.05850000,22715298.01170100,0
1647662400000,2947.85000000,2955.06000000,2939.56000000,2945.92000000,11842.58370000,1647665999999,34899066.79093600,18052,6471.46350000,19069907.10827900,0
1647666000000,2945.92000000,2947.23000000,2931.34000000,2933.38000000,8838.54050000,1647669599999,25977752.47534200,18582,4168.34000000,12253183.03329300,0
1647669600000,2933.39000000,2943.10000000,2929.65000000,2937.39000000,8262.79990000,1647673199999,24259918.66288800,19081,3519.95830000,10335944.54042700,0
1647673200000,2937.40000000,2937.40000000,2920.44000000,2924.40000000,14740.51440000,1647676799999,43174453.42517300,26613,6942.49420000,20334378.10904000,0
1647676800000,2924.41000000,2936.00000000,2922.40000000,2935.22000000,9566.47810000,1647680399999,28024835.32510100,19605,5512.61600000,16150507.08455200,0
1647680400000,2935.22000000,2955.19000000,2932.58000000,2945.03000000,15350.15740000,1647683999999,45223866.83695100,25821,9395.12720000,27681545.17860300,0
1647684000000,2945.03000000,2953.01000000,2936.99000000,2940.04000000,12470.11980000,1647687599999,36735117.49663900,15747,7258.68270000,21392735.36556500,0
1647687600000,2940.04000000,2951.95000000,2936.49000000,2946.41000000,10917.46360000,1647691199999,32153933.01272300,17071,6174.94620000,18186000.56054400,0
1647691200000,2946.42000000,2971.99000000,2941.79000000,2971.32000000,16457.19830000,1647694799999,48666526.82530600,23567,8859.58290000,26204865.84538800,0
1647694800000,2971.32000000,2977.00000000,2945.64000000,2948.49000000,14604.39880000,1647698399999,43249087.82358800,32458,7555.52050000,22371777.51927700,0
1647698400000,2948.48000000,2964.52000000,2939.22000000,2962.70000000,12991.70070000,1647701999999,38367628.64900500,20943,6534.64590000,19299531.45566800,0
1647702000000,2962.70000000,2977.86000000,2953.43000000,2967.68000000,18888.15650000,1647705599999,56051912.92657100,27600,10243.91300000,30397464.63220700,0
1647705600000,2967.69000000,2987.70000000,2956.57000000,2973.96000000,20212.20860000,1647709199999,60093278.90330000,32361,11237.97740000,33423444.50094400,0
1647709200000,2973.96000000,2977.37000000,2949.36000000,2957.54000000,15461.96000000,1647712799999,45784174.45937700,23830,7471.29360000,22124088.55863000,0
1647712800000,2957.54000000,2958.57000000,2945.00000000,2956.24000000,12794.53660000,1647716399999,37768304.98305000,20283,5654.64430000,16692167.26226700,0
1647716400000,2956.23000000,2957.66000000,2946.86000000,2950.00000000,6021.50140000,1647719999999,17769791.30995400,13022,2927.54100000,8638939.53862100,0
1647720000000,2950.00000000,2966.60000000,2940.70000000,2953.01000000,11581.94730000,1647723599999,34204414.14395200,19052,6338.69520000,18721758.74038800,0
1647723600000,2953.01000000,2964.00000000,2947.60000000,2949.39000000,5906.73110000,1647727199999,17467539.59382300,12482,3047.50450000,9012943.93848500,0
1647727200000,2949.39000000,2949.40000000,2890.86000000,2935.60000000,32348.47450000,1647730799999,94401959.74798100,54791,13814.85770000,40321163.58439600,0
1647730800000,2935.60000000,2955.59000000,2930.73000000,2950.84000000,11127.16450000,1647734399999,32779573.97785900,23007,5819.34430000,17143970.09884700,0
1647734400000,2950.85000000,2964.17000000,2932.82000000,2939.48000000,12114.42900000,1647737999999,35726659.49358500,21947,6431.26050000,18968831.55533500,0
1647738000000,2939.48000000,2942.28000000,2907.24000000,2927.87000000,20022.71390000,1647741599999,58479777.09715300,29062,9718.30570000,28379917.91047000,0
1647741600000,2927.88000000,2933.03000000,2913.54000000,2919.56000000,10595.70630000,1647745199999,30978777.55959100,17981,5527.57540000,16163165.82760700,0
1647745200000,2919.56000000,2936.90000000,2919.56000000,2933.39000000,6750.87620000,1647748799999,19778146.26654300,13404,3263.78750000,9561580.61334800,0
1647748800000,2933.40000000,2935.68000000,2917.86000000,2919.06000000,7850.22620000,1647752399999,22965401.14180100,13193,3454.31310000,10105935.44821700,0
1647752400000,2919.06000000,2932.03000000,2915.50000000,2929.51000000,8531.12820000,1647755999999,24964953.97347500,14169,4303.08550000,12591670.77778300,0
1647756000000,2929.51000000,2934.69000000,2923.03000000,2923.04000000,5547.25830000,1647759599999,16250036.37548900,12479,2884.50390000,8450038.46602700,0
1647759600000,2923.04000000,2927.99000000,2916.13000000,2925.47000000,6297.02800000,1647763199999,18402349.96919800,12425,3179.72980000,9291848.07906600,0
1647763200000,2925.48000000,2931.08000000,2919.62000000,2925.71000000,6930.47290000,1647766799999,20283547.88570100,13585,3156.68900000,9240190.08574400,0
1647766800000,2925.71000000,2927.72000000,2896.16000000,2919.99000000,18583.69180000,1647770399999,54134183.54231900,32767,8057.54900000,23478651.87759200,0
